@relation C:/Users/C2/Github/OATL/OATLAlgorithm/DataGenerator/ms_csv_norm_2arff/PxG

@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@data
0.49764570717003154,0.34204542761114465,0
0.6145422910494869,0.34463844679388356,0
0.40380154228920623,0.2912712392425069,0
0.6443516242692882,0.5389792915141418,1
0.5089689868935844,0.5522263548868248,1
0.502263902868498,0.5445145486215391,1
0.4608532178387624,0.7526845023027589,1
0.6631092404479596,0.302321431739394,0
0.6455633130905575,0.4475387809660833,1
0.3501991533425765,0.6206954793639551,0
0.6362143691503601,0.5549295816287536,1
0.4168503351519768,0.453254459747955,0
0.37357542782564856,0.5076477294516113,0
0.6851055562026974,0.35807714377726857,1
0.4197256464950235,0.24982745633123898,0
0.5851661008622854,0.48975006942639104,1
0.632708809648949,0.3619379376790697,1
0.2907335556635333,0.38875269490503256,0
0.6094269150107964,0.3721594923096769,0
0.6700328765767062,0.36786572739808376,1
0.6167268484965495,0.3751944659138899,1
0.44742224467216957,0.743508146650679,1
0.4406156913010603,0.5436248052524432,1
0.4363896632612964,0.18606779019649833,0
0.6448564683315486,0.3883432943198612,1
0.20109320321672566,0.4083167117739487,0
0.430299472057568,0.2806156997759966,0
0.5784544547369532,0.3742534705100097,0
0.7170799289712614,0.6340490488905867,1
0.2670950454537213,0.4246214062331358,0
0.5077766617819804,0.42680371102390036,0
0.41644661784235576,0.34839712510596127,0
0.6452639473739671,0.4297564679710936,1
0.31092980025807443,0.555869913521803,0
0.3744328574320027,0.44809770903039603,0
0.6198940655258619,0.34131983004687744,0
0.4686279035819193,0.429667638130014,0
0.8446791577053048,0.658896297780305,1
0.5381153881167086,0.37603871370324493,0
0.5386989938954407,0.5041635024992785,1
0.5025432667883148,0.1540182655147262,0
0.46481921649750374,0.6631484282139853,1
0.5084958760465885,0.44423210285736675,0
0.6760790305758486,0.42853986816473066,1
0.4381606279092991,0.3897197605233295,0
0.3858698046163721,0.2201917205670925,0
0.6773150382054114,0.3865290502143707,1
0.6807373689389717,0.48208243449952587,1
0.6774000318963606,0.5763396966103355,1
0.6561164788672117,0.17984800785096336,0
0.4813808979767262,0.4533557843978026,0
0.5251684961549673,0.5445375602129247,1
0.5360859675263346,0.44721431954124563,1
0.7144871202744956,0.42206196045040756,1
0.5374682016581231,0.28603602637761283,0
0.731108158800788,0.5147573805084331,1
0.7291760079405813,0.43593754470206375,1
0.49862617592000197,0.47389789776539143,0
0.63619866037764,0.4632720079973515,1
0.3056511286279417,0.27375706256593485,0
0.4115811030106291,0.21329098904061483,0
0.3495978550788329,0.48940267552764455,0
0.6261725710829771,0.5453092906931035,1
0.45535170288490684,0.7129143757817056,1
0.6702554771265408,0.5185403955933404,1
0.4911641380487692,0.3242859517274277,0
0.4908522684966886,0.5403537580779761,1
0.5463777478032227,0.3839162460354882,0
0.6259302206984663,0.6573830743224283,1
0.6330686392699898,0.5351927866979215,1
0.6380401760080879,0.19905214575293861,0
0.4828620081650994,0.5003273838643377,1
0.3567960673177114,0.5070560464800925,0
0.47464890746624017,0.640851712084731,1
0.4280079894166095,0.5301477729072755,0
0.6566447963419121,0.529829614561711,1
0.26462643930121493,0.6020588592782409,0
0.7368456184874209,0.4705493109453575,1
0.47923225482916343,0.4680447929974909,0
0.39078598502413764,0.4746973208777824,0
0.561502873706203,0.31932633307029396,0
0.4997914303160634,0.5042116596067919,1
0.43547517716207695,0.5006064239350448,0
0.3422079489312489,0.610613294192983,0
0.7457522383799383,0.4336122965434017,1
0.4759035588393789,0.2958578408665471,0
0.7140863318889505,0.47192686782303683,1
0.5720081727790249,0.6973752429774437,1
0.718344643426241,0.5753623497957371,1
0.40686481370322236,0.5902718927114124,1
0.6110763292757304,0.21494082522847788,0
0.5682724779497316,0.4918853227910606,1
0.7200701861644188,0.3722392192357501,1
0.5758201779303319,0.3172912440651132,0
0.35539142526475465,0.6445631875406332,1
0.33677239912135915,0.7456523725731743,1
0.5814535631955929,0.5030528952149154,1
0.596252470224231,0.4258791363334501,1
0.43952118133256435,0.523925235752745,0
0.46029470051475474,0.3742190687640481,0
0.7511881445480731,0.5039356803407095,1
0.35745203786997093,0.4278074211876577,0
0.48215952393146105,0.3740378513957013,0
0.5538009205334758,0.3097216139814683,0
0.6868769456032253,0.4730023206490448,1
0.4283665702618026,0.2625283056511596,0
0.5630617148324802,0.6069409117263633,1
0.46274532421609765,0.23001276925994799,0
0.41612391063138615,0.5509891588206574,0
0.6508314353541572,0.5060181630997223,1
