@relation C:/Users/C2/Github/OATL/OATLAlgorithm/DataGenerator/onlyt_csv_norm_2arff/weatherdata_0.6_1_m

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {1,2}
@data
0.3670264965652601,0.4655004859086491,0.005747634627288,0.3170731707317073,0.38709677419354843,0.36305732484076436,0.3559928443649374,0.40059940059940063,1
0.44357212953876357,0.5694849368318755,0.005393934034839503,0.14634146341463417,0.4910394265232976,0.4267515923566879,0.3738819320214669,0.5214785214785216,2
0.40431795878312077,0.47035957240038867,0.007715094172782734,0.5,0.3297491039426524,0.32271762208067944,0.4284436493738819,0.38061938061938067,1
0.20608439646712465,0.3012633624878523,0.013197453355734379,0.1829268292682927,0.5232974910394266,0.36305732484076436,0.16726296958855097,0.28071928071928076,1
0.2787046123650638,0.3654033041788144,0.011097356088071457,0.36178861788617883,0.23297491039426524,0.1740976645435244,0.2674418604651163,0.29070929070929075,2
0.2973503434739941,0.3819241982507288,0.008599345653903965,0.467479674796748,0.1756272401433692,0.1740976645435244,0.3828264758497317,0.2997002997002997,1
0.18743866535819434,0.24198250728862972,0.011318418958351764,0.3333333333333333,0.45161290322580644,0.4267515923566879,0.19499105545617174,0.19080919080919084,1
0.2041216879293425,0.2759961127308066,0.01145105668051993,0.26829268292682934,0.4802867383512545,0.4267515923566879,0.204830053667263,0.2517482517482518,1
0.15112855740922473,0.24392614188532552,0.011031037226987324,0.1666666666666667,0.25448028673835127,0.1740976645435244,0.22182468694096602,0.1398601398601399,2
0.38665358194308147,0.5238095238095237,0.00848881421876381,0.02439024390243903,0.34408602150537637,0.3439490445859873,0.3559928443649374,0.38961038961038963,2
0.13150147203140333,0.2225461613216715,0.012998496772482084,0.18699186991869923,0.5053763440860215,0.3439490445859873,0.11449016100178892,0.20079920079920083,1
0.1923454367026497,0.2964042759961127,0.00919621540366078,0.13008130081300814,0.7885304659498208,0.6199575371549895,0.21288014311270126,0.2097902097902098,1
0.22276741903827282,0.31584062196307094,0.008953046246352462,0.426829268292683,0.27598566308243727,0.23566878980891717,0.3282647584973166,0.2297702297702298,1
0.20608439646712465,0.2876579203109815,0.010809974356707016,0.45121951219512196,0.29390681003584235,0.32271762208067944,0.23971377459749554,0.19080919080919084,1
0.1167811579980373,0.19241982507288627,0.011561588115660083,0.35772357723577236,0.3906810035842294,0.32271762208067944,0.18694096601073346,0.1198801198801199,1
0.32286555446516196,0.4295432458697765,0.008179326200371385,0.1951219512195122,0.36559139784946243,0.29723991507430997,0.2754919499105546,0.2997002997002997,2
0.1589793915603533,0.2517006802721088,0.008975152533380472,0.21138211382113822,0.34408602150537637,0.21443736730360932,0.19499105545617174,0.1398601398601399,1
0.28164867517173703,0.3906705539358601,0.008113007339287277,0.1788617886178862,0.31899641577060933,0.29723991507430997,0.3023255813953488,0.2997002997002997,2
0.2934249263984298,0.4071914480077745,0.007383499867362272,0.3170731707317073,0.40860215053763443,0.4267515923566879,0.3103756708407871,0.28071928071928076,2
0.35230618253189405,0.46258503401360535,0.006631886108409231,0.29268292682926833,0.42652329749103945,0.4267515923566879,0.4284436493738819,0.3306693306693307,1
0.25417075564278707,0.33916423712342075,0.0068087364046334675,0.3943089430894309,0.24731182795698928,0.21443736730360932,0.36583184257602863,0.20079920079920083,1
0.27379784102060845,0.3440233236151603,0.009572022283137313,0.3414634146341463,0.3010752688172043,0.25690021231422505,0.2754919499105546,0.3106893106893107,1
0.3925417075564279,0.521865889212828,0.01003625431072594,0.2642276422764228,0.1756272401433692,0.1740976645435244,0.3559928443649374,0.4515484515484516,1
0.35132482826300293,0.4295432458697765,0.010699442921566863,0.35772357723577236,0.2616487455197133,0.32271762208067944,0.3828264758497317,0.36163836163836166,1
0.4278704612365064,0.531584062196307,0.009505703422053232,0.3780487804878049,0.16129032258064516,0.1740976645435244,0.40071556350626114,0.49050949050949055,1
0.44749754661432783,0.5461613216715258,0.009638341144221395,0.43902439024390244,0.2724014336917563,0.21443736730360932,0.44633273703041143,0.47952047952047955,1
0.5152109911678117,0.6005830903790087,0.006676098682465277,0.3252032520325204,0.24731182795698928,0.23566878980891717,0.4991055456171735,0.5304695304695305,1
0.46319921491658494,0.5587949465500486,0.0087761959501282,0.3699186991869919,0.2903225806451613,0.32271762208067944,0.4364937388193202,0.5214785214785216,2
0.4592737978410207,0.5753158406219631,0.0068529489786895385,0.26829268292682934,0.31182795698924737,0.5116772823779193,0.4364937388193202,0.4995004995004995,2
0.366045142296369,0.45286686103012624,0.009925722875585786,0.4105691056910569,0.35842293906810035,0.2781316348195329,0.33810375670840787,0.40059940059940063,1
0.3434739941118744,0.42468415937803694,0.009925722875585786,0.4105691056910569,0.2724014336917563,0.23566878980891717,0.32021466905187834,0.3706293706293707,1
0.4298331697742886,0.5276967930029154,0.009483597135025196,0.24390243902439027,0.13978494623655915,0.19532908704883226,0.3828264758497317,0.49050949050949055,2
0.2404317958783121,0.3012633624878523,0.011959501282164626,0.37398373983739835,0.34050179211469533,0.4267515923566879,0.2674418604651163,0.2607392607392608,1
0.3748773307163887,0.45675413022351796,0.009395171986913078,0.32926829268292684,0.2795698924731183,0.23566878980891717,0.3738819320214669,0.40059940059940063,1
0.5426889106967616,0.6064139941690962,0.007007692987885739,0.40243902439024387,0.5806451612903226,0.5116772823779193,0.6601073345259392,0.5214785214785216,1
0.5603532875368008,0.6598639455782314,0.005880272349456165,0.2967479674796748,0.4372759856630825,0.4925690021231423,0.5268336314847942,0.6113886113886114,2
0.6015701668302258,0.5830903790087463,0.006344504377044816,0.48780487804878053,0.22222222222222224,0.5116772823779193,0.6699463327370303,0.5694305694305695,1
0.49362119725220815,0.5947521865889213,0.005637103192147846,0.36178861788617883,0.5770609318996416,0.4267515923566879,0.5348837209302325,0.5414585414585416,2
0.47497546614327774,0.5413022351797862,0.008842514811212308,0.3780487804878049,0.3476702508960574,0.445859872611465,0.4892665474060823,0.47952047952047955,1
0.5260058881256134,0.5597667638483964,0.008886727385268354,0.45121951219512196,0.20430107526881722,0.23566878980891717,0.5268336314847942,0.5504495504495505,1
0.5269872423945045,0.5694849368318755,0.00946149084799716,0.31300813008130085,0.13261648745519714,0.23566878980891717,0.5617173524150268,0.49050949050949055,1
0.6172718351324828,0.5889212827988337,0.00616765408082058,0.5691056910569107,0.3512544802867384,0.4267515923566879,0.6601073345259392,0.5894105894105894,1
0.5996074582924437,0.5724003887269193,0.008068794765231231,0.38617886178861793,0.1863799283154122,0.29723991507430997,0.6243291592128801,0.5414585414585416,1
0.5888125613346419,0.531584062196307,0.009085683968520627,0.4430894308943089,0.3046594982078853,0.23566878980891717,0.6601073345259392,0.5304695304695305,1
0.6506378802747792,0.6025267249757046,0.0070740118489698465,0.3902439024390244,0.21863799283154126,0.25690021231422505,0.7128801431127013,0.5694305694305695,1
