@relation C:/Users/C2/Github/OATL/OATLAlgorithm/DataGenerator/ms_csv_norm_2arff/PxG

@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@data
0.6466505834143247,0.5392126924756594,1
0.32000481390883884,0.3860898231777396,0
0.5695007309989986,0.1547054446296643,0
0.4276000565566464,0.31406294284605124,0
0.5981243754294127,0.5587849010432433,1
0.5337230031054924,0.21563937544729914,0
0.41985178108205207,0.1436725697573039,0
0.45468341539037144,0.4903229673775877,0
0.5683782482718339,0.3738426377020966,0
0.700391144317298,0.24911740539892407,0
0.9434385730831072,0.4094717300322013,1
0.5914019380631215,0.5061004230345116,1
0.6246820463040267,0.3615024933310225,1
0.687688332303218,0.6224430403834664,1
0.4481716444234097,0.5670737953376983,1
0.7871591529063915,0.37933659444794227,1
0.48230695305568383,0.3761471234448348,0
0.6254661861847984,0.5182217215545182,1
0.4333983735198156,0.21207953083403094,0
0.6707173049124695,0.5048729696334369,1
0.6942508102833821,0.45093303353882397,1
0.7549632064667062,0.6506550720426492,1
0.4175441502817224,0.3883078726392789,0
0.5192113597321799,0.31036031216947657,0
0.43880358758376425,0.2876210216571584,0
0.7467698772584074,0.6026808808550098,1
0.7101597843625429,0.3262835518967775,1
0.40716515061699826,0.46531212423861584,0
0.6476175225711522,0.5866460983215147,1
0.6325021769016507,0.2538412351580269,0
0.6876948865647843,0.23037396904952914,0
0.5179115321938059,0.42070369367680344,0
0.665921284058103,0.6153749121818958,1
0.8022221368650517,0.24005166310972217,1
0.5425354981281654,0.5283004960714244,1
0.7393513308514489,0.4728635712732564,1
0.4670980528150574,0.4579051109533017,0
0.4624743652953433,0.4625707367655841,0
0.6673874740286722,0.4658858780239823,1
0.3869462247277145,0.10260415117413092,0
0.649633995561466,0.13184032077576222,0
0.3401165545642704,0.5235109559487798,0
0.6188685623457131,0.2652570913050214,0
0.46440000149665894,0.4593599332289396,0
0.6117775542433215,0.23767887504061563,0
0.5865707312595476,0.46324299769297705,1
0.4840151248304025,0.4212970080720537,0
0.4631528848430548,0.34720454292486347,0
0.7382249411072751,0.34418236065008556,1
0.5312814309715745,0.6886694490020019,1
0.3434366687363093,0.3890011059593673,0
0.7275028327365803,0.13678534503733114,0
0.49136054459657036,0.3564351621271428,0
0.7106952856911364,0.2510497077427473,0
0.7182115778700673,0.5413342425500559,1
0.6091261938009971,0.5373446789687213,1
0.523921273706906,0.4208677367942464,0
0.8607831351965816,0.5534466971257653,1
0.8729808172023095,0.5600026291461143,1
0.8575809089951197,0.035377029423373646,0
0.6879784198335043,0.287081441774948,1
0.5576838432999969,0.44914102726391314,1
0.48310816372402327,0.5726984952797384,1
0.33908218905003945,0.5092346529410063,0
0.5286376734679351,0.2709451192103885,0
0.4851820353566613,0.2884949710128194,0
0.8026235137864492,0.38866054821407897,1
0.6694206369900044,0.2737218702476719,0
0.6673247951290566,0.45886996191122154,1
0.3358268281942732,0.3998377457404651,0
0.5980653895614669,0.11014344438096835,0
0.6156153038107807,0.3637935751263032,1
0.5316556378016626,0.3959485482052803,0
0.49986341112869453,0.45485812100028483,0
0.8915635799256616,0.5628708735917812,1
0.7113947836602751,0.23390124739264093,0
1,0.49666825516466434,1
0.5999397725333447,0.220072081585025,0
