@relation C:/Users/C2/Github/OATL/OATLAlgorithm/DataGenerator/onlyt_csv_norm_2arff/weatherdata_ns_0.9_1_m

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute class {1,2}
@data
0.3479960899315738,0.43231899265477436,0.5053763440860196,0.2123287671232877,0.20512820512820512,0.17073170731707318,0.2777777777777778,0.3911735205616851,1
0.44183773216031286,0.534102833158447,0.3655913978494615,0.0,0.15018315018315018,0.09999999999999999,0.3425925925925926,0.501504513540622,2
0.4643206256109482,0.540398740818468,0.2921146953405006,0.2123287671232877,0.13919413919413917,0.1926829268292683,0.39814814814814814,0.5125376128385156,2
0.4594330400782014,0.5225603357817418,0.446236559139784,0.363013698630137,0.19047619047619047,0.1926829268292683,0.38981481481481484,0.5215646940822468,1
0.3724340175953079,0.43756558237145854,0.5197132616487449,0.33561643835616434,0.18315018315018314,0.14634146341463414,0.287962962962963,0.4222668004012037,1
0.37341153470185734,0.44700944386149,0.4713261648745506,0.24657534246575344,0.2087912087912088,0.14634146341463414,0.3509259259259259,0.4222668004012037,1
0.48289345063538613,0.5099685204616998,0.3172043010752672,0.7945205479452054,0.4175824175824176,0.2926829268292683,0.4083333333333333,0.5526579739217654,1
0.4652981427174976,0.46589716684155297,0.27956989247311836,0.7945205479452054,0.45054945054945056,0.3878048780487805,0.4166666666666667,0.4714142427281846,2
0.38025415444770283,0.39769150052465896,0.5465949820788524,0.6027397260273972,0.0,0.0,0.3509259259259259,0.38114343029087266,1
0.41642228739002934,0.4365162644281217,0.5268817204301065,0.7397260273972602,0.10622710622710624,0.1926829268292683,0.3611111111111111,0.4312938816449349,1
0.35581622678396874,0.4081846799580273,0.5752688172043008,0.363013698630137,0.2271062271062271,0.21707317073170732,0.325,0.40020060180541633,1
0.2991202346041056,0.31479538300104926,0.6146953405017905,0.7054794520547945,0.41391941391941395,0.2926829268292683,0.25,0.34102306920762293,1
0.32355816226783973,0.3263378803777544,0.5824372759856624,0.863013698630137,0.3992673992673993,0.3414634146341463,0.25,0.38114343029087266,1
0.34213098729227764,0.35466946484784884,0.607526881720429,0.815068493150685,0.32234432234432236,0.2926829268292683,0.2962962962962963,0.3911735205616851,1
0.3479960899315738,0.38300104931794327,0.6129032258064496,0.773972602739726,0.08058608058608059,0.14634146341463414,0.3509259259259259,0.36108324974924777,1
0.3450635386119257,0.39769150052465896,0.6827956989247308,0.4794520547945206,0.10989010989010989,0.1926829268292683,0.2962962962962963,0.3911735205616851,1
0.3675464320625611,0.40083945435466944,0.6397849462365571,0.4178082191780822,0.11355311355311354,0.1926829268292683,0.42592592592592593,0.37211634904714147,1
0.45552297165200395,0.5057712486883525,0.37634408602150493,0.28082191780821913,0.24175824175824173,0.17073170731707318,0.3712962962962963,0.5325977933801405,2
0.41935483870967744,0.496327387198321,0.4731182795698915,0.17808219178082194,0.32967032967032966,0.2926829268292683,0.3064814814814815,0.4904714142427283,2
0.37829912023460416,0.42182581322140605,0.7025089605734747,0.3424657534246575,0.3003663003663004,0.21707317073170732,0.287962962962963,0.4312938816449349,1
0.31671554252199413,0.3525708289611752,0.6469534050179208,0.6438356164383562,0.14285714285714282,0.14634146341463414,0.325,0.32096288866599804,1
0.46138807429130013,0.5047219307450157,0.42473118279569716,0.7465753424657535,0.062271062271062265,0.09999999999999999,0.5,0.4623871614844534,1
0.4965786901270773,0.5477439664218258,0.36200716845877967,0.684931506849315,0.10256410256410256,0.09999999999999999,0.46296296296296297,0.5215646940822468,1
0.4975562072336266,0.5676810073452255,0.3960573476702508,0.4794520547945206,0.13186813186813184,0.14634146341463414,0.4166666666666667,0.5526579739217654,2
0.4633431085043988,0.5120671563483735,0.5250896057347656,0.39041095890410954,0.49450549450549447,0.5341463414634147,0.3611111111111111,0.5325977933801405,2
0.3587487781036168,0.3483735571878279,0.6523297491039415,0.8219178082191781,0.28937728937728935,0.3878048780487805,0.2962962962962963,0.41123370110331,1
0.3245356793743891,0.3483735571878279,0.6666666666666646,0.678082191780822,0.13919413919413917,0.12195121951219512,0.2675925925925926,0.36108324974924777,1
0.35777126099706746,0.41133263378803775,0.5985663082437265,0.45890410958904104,0.14652014652014653,0.3878048780487805,0.3064814814814815,0.41123370110331,1
0.3294232649071359,0.3378803777544596,0.6236559139784931,0.6986301369863014,0.5677655677655677,0.4878048780487805,0.2777777777777778,0.38114343029087266,1
0.2903225806451613,0.27177334732423925,0.7455197132616482,0.8219178082191781,0.20146520146520147,0.2926829268292683,0.3333333333333333,0.28184553660982953,1
0.44379276637341153,0.42287513116474285,0.5017921146953399,0.8561643835616438,0.0586080586080586,0.07560975609756097,0.45462962962962966,0.4513540621865597,1
0.42815249266862176,0.39874081846799575,0.37813620071684584,0.8767123287671232,0.3846153846153846,0.5121951219512195,0.39814814814814814,0.4623871614844534,1
0.24437927663734116,0.19937040923399788,0.607526881720429,0.8835616438356165,0.39560439560439564,0.3878048780487805,0.25925925925925924,0.2306920762286861,1
0.2404692082111437,0.25078698845750264,0.7114695340501771,0.9589041095890412,0.018315018315018316,0.07560975609756097,0.23148148148148148,0.26178535606820463,1
0.30987292277614864,0.3336831059811122,0.7096774193548383,0.6164383561643836,0.0695970695970696,0.09999999999999999,0.22314814814814815,0.36108324974924777,1
0.35777126099706746,0.3955928646379853,0.5501792114695322,0.5205479452054794,0.28937728937728935,0.3414634146341463,0.287962962962963,0.4312938816449349,2
0.35777126099706746,0.39769150052465896,0.3942652329749099,0.4931506849315068,0.38095238095238093,0.36341463414634145,0.2962962962962963,0.36108324974924777,2
