@relation C:/Users/C2/Github/OATL/OATLAlgorithm/DataGenerator/ms_csv_norm_2arff/PxG

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@data
1,0.39143422680025514,0.5688655941226143,1
1,0.5282120850676177,0.408042454128264,0
1,0.4145614044946811,0.4562915466520485,0
1,0.7266147716062501,0.38135707926557666,1
1,0.41015047782576786,0.6543478645529492,1
1,0.5987638337737184,0.46349513211898513,1
1,0.595532021045205,0.5742405732367274,1
1,0.6191509011108653,0.6580529103770228,1
1,0.6191740819965709,0.17988686553827718,0
1,0.42041561799827787,0.6540923627773905,1
1,0.27559221349470336,0.3883564884339869,0
1,0.47444832756004146,0.5892889765234575,1
1,0.5480928249614193,0.40577957675330234,1
1,0.4175349333212537,0.6532260933593621,1
1,0.5934070685750197,0.5376457657881557,1
1,0.5281777438994185,0.35916870065980533,0
1,0.6524268613362093,0.7362966492121185,1
1,0.5531230201591857,0.6423789323400281,1
1,0.5409889898864669,0.4424122610786029,1
1,0.5396139048716965,0.6432995624054048,1
1,0.6786229921602114,0.4053168386492613,1
1,0.5341364983435383,0.36280152374171487,0
1,0.4223903095847619,0.4650811163151364,0
1,0.48841155257377306,0.3400399917164519,0
1,0.31618297865741224,0.5386586901617739,0
1,0.5143062528686657,0.49310838288520514,1
1,0.3147590142466401,0.35819460532089314,0
1,0.3927317866651376,0.5398631584913589,0
1,0.7245016552301676,0.5198493506751307,1
1,0.5626144400335351,0.5336221093968198,1
1,0.6061503842225204,0.42956039703708404,1
1,0.5934611442719683,0.6560901393885613,1
1,0.5703625335452033,0.41992186205270926,1
1,0.2193706084895576,0.7561240793646182,1
1,0.5141371399899802,0.32448332422994186,0
1,0.14234293686642785,0.497400002924635,0
1,0.4986400619426299,0.507400964610224,1
1,0.403374940063565,0.49921088392117025,0
1,0.49422731020545535,0.6416603759267895,1
1,0.5039550244725324,0.46456779939785925,1
1,0.41649331397752754,0.44969668915005756,0
1,0.21443387557168006,0.7507765183240226,1
1,0.2665633689304207,0.5097702198105475,0
1,0.42176669084454393,0.4448183222666276,0
1,0.625011595258795,0.6548777451799652,1
1,0.4238156721408503,0.6039717791910238,1
1,0.6347063976497547,0.3542952866780142,1
1,0.642255346721391,0.5183108394220439,1
1,0.40084423731480584,0.30390425466901155,0
1,0.4414729753420725,0.7543628598786879,1
1,0.5282477470867804,0.5551559756277125,1
1,0.5099634100662848,0.6602531567534382,1
1,0.4817154291167969,0.753032572694365,1
1,0.6352222393615959,0.38953261492633284,1
1,0.5592782008677385,0.39456727857054036,1
1,0.6376356457953468,0.3603144247915419,1
1,0.5372394314668575,0.47743279394235605,1
1,0.3794548363438631,0.5566619326597189,0
1,0.2999116155865163,0.5402313220700582,0
1,0.45494967595889413,0.40740934262627315,0
1,0.31749913764226806,0.7348404104173101,1
1,0.2716750898835529,0.4915771011314653,0
1,0.4456247371370928,0.6360793020001438,1
1,0.6550704297933152,0.5434940489086229,1
1,0.3588123383620489,0.7277182951092881,1
1,0.4808104125774871,0.3666839331447418,0
1,0.6219696785119349,0.5302932096484448,1
1,0.48747769928138585,0.7603541625085368,1
1,0.48062148141519695,0.45818895787725833,0
1,0.559547708437105,0.5501082134895446,1
1,0.5708772932018669,0.5791930906859578,1
1,0.3485571743604919,0.4263065914241612,0
1,0.3758476927281063,0.49930726811375026,0
1,0.3641287324285665,0.3995994228076208,0
1,0.2750833455959345,0.1569941708160293,0
1,0.4085159824172176,0.5555576221256233,1
1,0.4412125615563155,0.6448742768189485,1
1,0.4433320652256343,0.6406782966264041,1
1,0.37783441405001367,0.3725077707725071,0
1,0.47965154133769916,0.48757317549874474,1
1,0.3818120959923306,0.46377349725252404,0
1,0.33047308583576784,0.30334694998409806,0
1,0.3283822706550214,0.16098371355646848,0
1,0.34379179631871887,0.6628128383933283,1
1,0.5912213839146045,0.6954106811818701,1
1,0.2764568546201348,0.3342582029630342,0
1,0.5568736518502583,0.5312578563586358,1
1,0.35898433547784614,0.45118045940853535,0
1,0.44940015941511524,0.4395946578172965,0
1,0.32049447383459334,0.29806967632424664,0
1,0.0,0.6233613974392285,0
1,0.35894541121357587,0.3205717587664879,0
1,0.3463674498216666,0.3703633996214142,0
1,0.31011307210613126,0.3583372373317195,0
1,0.4827610741268004,0.31022151387667074,0
1,0.5086058842143134,0.7120499088720375,1
1,0.5103240517418428,0.4209912003428621,0
1,0.5342614658911724,0.6161735329572742,1
1,0.37006685022326885,0.6236901116354304,1
1,0.26341941417736825,0.40419573027054884,0
1,0.409670925981784,0.7914163970011844,1
1,0.5981869177553764,0.44764698659563906,1
1,0.24663608703597173,0.6116857161010602,0
1,0.5041635997062807,0.31909505843683356,0
1,0.550835531892581,0.5439328628893408,1
1,0.44056816834947377,0.5154977540080183,1
1,0.5366674483031226,0.3808684146284659,0
