@relation C:/Users/C2/Github/OATL/OATLAlgorithm/DataGenerator/ms_csv_norm_2arff/PxG

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@data
1,0.907626477187819,0.14374036623517344,1
1,0.5569247747567646,0.5003170471176491,1
1,0.6181668824318359,0.3323308327382442,0
1,0.7230389089440167,0.2999280108661083,1
1,0.6821504770009259,0.2710928970892191,0
1,0.4695309175430299,0.4136491408398629,0
1,0.5739785142412785,0.18134118747911102,0
1,0.7085053684073783,0.4066996041879145,1
1,0.7492522044522646,0.31167084607712897,1
1,0.7013974757369605,0.44139082872448765,1
1,0.7795050293321385,0.4024124205105816,1
1,0.5997483728749509,0.30060633625065186,0
1,0.6310137778754104,0.39253530051637425,1
1,0.5916461429591661,0.3754930111075237,0
1,0.6557999803917398,0.3965133804674023,1
1,0.8881303325293806,0.49840545741009995,1
1,0.6141996627921948,0.18591486153477305,0
1,0.6553018498279637,0.24267557691949596,0
1,0.5634447875135402,0.425154965136165,1
1,0.5640664008319031,0.35839470641192134,0
1,0.8261918968466745,0.19288065452085731,1
1,0.7529326119090615,0.33273671779390573,1
1,0.688718713773681,0.3548725198051214,1
1,0.7064949112774489,0.3801103754711125,1
1,0.5875872815128376,0.2281136194843831,0
1,0.5743263219296402,0.364785132263553,0
1,0.5968137048230597,0.36877875898606516,0
1,0.5829333564487003,0.45442625306418,1
1,0.8626046137126188,0.2559369160700112,1
1,0.7627470346282897,0.123695572307303,0
1,0.6778450810834866,0.32506497971899684,1
1,0.5621984877786089,0.2141528906236357,0
1,0.6633465908996722,0.12603481539030678,0
1,0.6555305285268215,0.25674873518178704,0
1,0.7084393556488783,0.28807120866046354,1
1,0.7367318361109332,0.35760556239531427,1
1,0.715210951815333,0.15990340511631507,0
1,0.69414283426423,0.3831279747387886,1
1,0.708950864218951,0.31603403567362603,1
1,0.6149296828277757,0.35444133896830377,0
1,0.4203710010691955,0.3549544230303586,0
1,0.6961071210128545,0.2520711976320452,0
1,0.6901709009060473,0.22350288647416444,0
1,0.6140920676412229,0.22381035258508167,0
1,0.6215628009862364,0.31009982539324077,0
1,0.9336266922231378,0.08800362996902159,1
1,0.7276719857821514,0.35660601960419,1
1,0.6701522736563236,0.4773346123735284,1
1,0.5347231310873283,0.27775507671418426,0
1,0.8125905253432039,0.18603263821063862,1
1,0.7169591684618909,0.3253607116843954,1
1,0.5249528516141595,0.28181192042218617,0
1,0.5694553413977987,0.23055278530440249,0
1,0.7828592208669324,0.30380000061920576,1
1,0.7755798203399834,0.37699278495239347,1
1,0.887648080039801,0.25447404593049194,1
1,0.7701622959952157,0.284645453506213,1
1,0.6344642321729729,0.51306586045313,1
1,0.6479604402617484,0.25855873262455736,0
1,0.725180250454073,0.27672539483964914,1
1,0.7238237898031645,0.40925450756608567,1
1,0.7555124454037517,0.12092167982726529,0
1,0.414763153245916,0.4635932622459014,0
1,0.7254167731122722,0.19600365462634087,0
1,0.4434822451538787,0.25707981562219245,0
1,0.816563930563088,0.2863923612162348,1
1,0.761270626708908,0.30708183812932643,1
1,0.74378790805529,0.33869544890526776,1
1,0.6969626860051149,0.3209628957506443,1
1,0.8254254052298537,0.2487093353327153,1
1,0.717054578820167,0.42457323219570786,1
1,0.7388769964154247,0.21641786888462686,0
1,0.5632500221031206,0.3041901568835726,0
1,0.6579909396117237,0.23189616358457033,0
1,0.5904048075729338,0.4194501380511805,1
1,0.5804730258427302,0.21969455077656252,0
1,0.804558910165081,0.14902257374930206,0
1,0.6728163341619702,0.24215179603055473,0
1,0.7348007681746351,0.3044746643073468,1
1,0.7887971565750356,0.1783723418160075,0
1,0.7363279822044907,0.2604691176922992,1
1,0.6331227977497966,0.3369829710255815,0
1,0.6715618429490485,0.24015253175702042,0
1,0.6852484217364857,0.09142097189006931,0
1,0.6151245728556617,0.4310700293052449,1
1,0.5352381901810858,0.236985366074621,0
1,0.7290377456723064,0.2950335751080818,1
1,0.815084585479232,0.23645457719776372,1
1,0.7311387378596178,0.38201457608047595,1
1,0.8367771379632326,0.1003350981777761,0
1,0.6899509947492642,0.1931098178762036,0
1,0.5772619493304497,0.4411086118463891,1
1,0.7911171116093364,0.17194790767708412,0
1,0.7724061618421902,0.33471700192788645,1
1,0.7224164318094497,0.3115425022722848,1
1,0.6570805680817082,0.2302865465349351,0
1,0.8235389518388722,0.17156251498112868,0
1,0.7246030388556521,0.38312544436847623,1
1,0.783467488625884,0.38435376675369165,1
1,0.5806718747112878,0.3319435408555435,0
1,0.6335173057316621,0.15163184536365487,0
1,0.7314768284071392,0.23430219652522127,0
1,0.5613095066026474,0.24147753212194537,0
1,0.6190684895574671,0.3219377990685292,0
1,0.7674951658281753,0.4823904907731135,1
1,0.6145979574869392,0.24286424411636076,0
1,0.8590348631672196,0.23742099146046403,1
1,0.8534898354098897,0.42217032266760696,1
1,0.5581449763597285,0.1637016391898186,0
1,0.4538872836604803,0.22607102547345997,0
1,0.6141855027955174,0.23773161173230065,0
1,0.9194365567087897,0.0871062816108897,0
1,0.5220961419315726,0.29867228896206366,0
1,0.6985674358253408,0.4131111024046954,1
1,0.6262261399997431,0.2576916496860978,0
1,0.6751656221561836,0.29315600219559995,0
1,0.6709237185399642,0.30878936690211456,1
1,0.6114371457993081,0.3725063626520749,1
1,0.7147089294989194,0.34147051404180406,1
1,0.6877571787722744,0.3708923017852117,1
1,0.5323092344918899,0.39865188756428704,0
1,0.6535224468541927,0.12319278406292289,0
1,0.5841924885017212,0.3198319968237054,0
